seq_id,print_id,tile_id,p_1,dp_1,p_2,dp_2,p_3,dp_3,p_4,dp_4,p_5,dp_5
529,SI266220200309225433,1,"(498,498)",4423.971929824562,"(498,103)",4420.82894736842,"(498,102)",4266.3640350877195,"(498,50)",4127.4052631578925,"(498,51)",4103.911403508773
530,SI266220200309225433,2,"(498,197)",8321.801754385964,"(498,196)",8213.200877192983,"(498,251)",8105.6798245614045,"(498,250)",7999.229824561404,"(498,198)",7848.107017543862
531,SI266220200309225433,3,"(498,102)",13300.52368421053,"(498,177)",12922.203508771927,"(498,176)",12828.123684210528,"(498,178)",12703.322807017546,"(498,175)",12587.41403508772
532,SI266220200309225433,4,"(273,299)",6271.6315789473665,"(274,299)",6175.469298245611,"(273,298)",6064.55614035088,"(433,299)",5977.01315789474,"(434,299)",5916.531578947368
533,SI266220200309225433,5,"(437,231)",5353.597368421055,"(436,231)",5267.645614035086,"(434,231)",5244.057017543859,"(435,231)",5242.911403508773,"(434,446)",5076.085087719297
534,SI266220200309225433,6,"(1,198)",8631.222807017544,"(1,197)",8610.094736842108,"(1,199)",8173.683333333334,"(1,196)",8068.331578947371,"(434,380)",7933.828070175441
535,SI266220200309225433,7,"(1,93)",17492.514912280698,"(2,93)",13803.653508771924,"(377,185)",12483.51403508772,"(1,178)",12451.26315789474,"(1,183)",12379.660526315783
536,SI266220200309225433,8,"(498,314)",6408.371052631581,"(498,313)",5995.931578947369,"(498,315)",5682.366666666665,"(499,314)",5075.801754385962,"(498,355)",4905.054385964915
537,SI266220200309225433,9,"(333,446)",9515.978070175443,"(332,446)",9409.450877192983,"(334,446)",9252.354385964914,"(329,447)",9205.721052631583,"(328,447)",9093.386842105261
538,SI266220200309225433,10,"(251,1)",7527.888596491226,"(159,1)",7391.007894736838,"(160,1)",7346.815789473687,"(334,1)",7181.184210526313,"(340,1)",7158.802631578947
539,SI266220200309225433,11,"(296,108)",5655.586842105264,"(296,109)",5121.216666666667,"(297,108)",4673.195614035087,"(295,108)",4348.000877192984,"(296,107)",4116.822807017543
540,SI266220200309225433,12,"(1,314)",6404.997368421053,"(151,387)",6297.4850877192985,"(236,298)",6287.965789473688,"(151,388)",6089.533333333333,"(237,298)",6078.4324561403555
541,SI266220200309225433,13,"(1,462)",5060.624561403511,"(1,498)",5048.607894736844,"(150,498)",5013.363157894737,"(151,498)",4923.9789473684195,"(1,461)",4827.739473684211
542,SI266220200309225433,14,"(151,1)",5221.038596491226,"(150,1)",5205.8640350877195,"(1,1)",5044.9,"(152,1)",4699.271929824561,"(150,251)",4659.586842105262
543,SI266220200309225433,15,"(1,116)",3271.4833333333336,"(1,110)",3255.718421052632,"(1,117)",3184.1105263157897,"(1,109)",3112.240350877193,"(1,115)",3102.573684210527
544,SI266220200309225433,0,"(498,332)",2359.063157894737,"(498,333)",2311.8368421052637,"(498,371)",1998.6403508771937,"(498,353)",1921.0403508771933,"(498,372)",1915.6184210526317
545,SI266220200309225433,1,"(448,282)",3552.8640350877195,"(447,282)",3482.8640350877195,"(498,230)",3279.102631578946,"(498,229)",3067.7710526315786,"(498,103)",3035.0763157894726
546,SI266220200309225433,2,"(498,164)",4377.059649122806,"(498,163)",4363.852631578946,"(498,464)",4199.057017543861,"(498,463)",4086.5780701754393,"(498,162)",3980.3622807017528
547,SI266220200309225433,3,"(273,136)",8886.035087719298,"(272,135)",8518.304385964911,"(367,160)",8482.368421052633,"(475,116)",8438.364035087718,"(367,159)",8434.453508771927
548,SI266220200309225433,4,"(440,386)",4844.1157894736825,"(439,386)",4729.117543859647,"(440,385)",4696.447368421053,"(165,337)",4654.014912280698,"(439,387)",4633.36842105263
549,SI266220200309225433,5,"(5,499)",3759.0350877192986,"(5,498)",3749.819298245613,"(6,499)",3721.787719298245,"(6,498)",3620.35701754386,"(1,230)",3324.9947368421053
550,SI266220200309225433,6,"(165,412)",5178.106140350879,"(165,413)",5012.4456140350885,"(166,413)",4901.186842105257,"(166,412)",4869.77982456141,"(165,411)",4704.891228070173
551,SI266220200309225433,7,"(24,161)",11872.245614035084,"(24,162)",11775.894736842107,"(23,161)",11698.192982456138,"(24,160)",11641.656140350879,"(23,162)",11627.692105263155
552,SI266220200309225433,8,"(498,353)",7465.114035087721,"(498,354)",7421.802631578947,"(498,352)",6982.023684210526,"(498,355)",6828.277192982456,"(498,315)",6330.32192982456
553,SI266220200309225433,9,"(106,498)",9214.475438596495,"(105,498)",9017.796491228073,"(107,498)",8823.723684210527,"(56,483)",8243.084210526315,"(108,498)",8037.65087719298
554,SI266220200309225433,10,"(108,1)",8558.170175438594,"(107,1)",8532.512280701754,"(109,1)",8359.895614035086,"(112,1)",8295.386842105261,"(169,1)",8276.63157894737
555,SI266220200309225433,11,"(288,138)",5581.506140350877,"(287,138)",4789.514035087721,"(288,137)",4358.166666666666,"(287,137)",3915.0947368421075,"(289,138)",3883.0447368421064
556,SI266220200309225433,12,"(1,354)",7075.099122807016,"(1,353)",6968.764912280705,"(1,355)",6677.601754385963,"(1,352)",6589.993859649123,"(1,314)",6297.819298245613
557,SI266220200309225433,13,"(163,285)",8829.248245614035,"(164,285)",7809.57543859649,"(163,286)",7297.735087719295,"(163,284)",6829.630701754388,"(164,286)",6556.484210526316
558,SI266220200309225433,14,"(1,1)",6212.124561403511,"(2,1)",5172.96842105263,"(1,2)",4920.775438596489,"(1,0)",4692.174561403508,"(0,1)",4627.884210526315
559,SI266220200309225433,15,"(1,128)",2871.4754385964916,"(1,110)",2646.185087719299,"(1,129)",2644.8684210526317,"(1,151)",2611.315789473685,"(1,109)",2585.564912280701
560,SI266220200309225433,0,"(476,302)",2885.180701754387,"(476,301)",2884.880701754386,"(467,323)",2866.521929824561,"(498,333)",2645.4929824561405,"(477,301)",2589.849122807018
561,SI266220200309225433,1,"(498,27)",3760.152631578947,"(498,26)",3596.3280701754393,"(498,28)",3499.9807017543862,"(498,25)",3290.2210526315794,"(498,14)",3191.7149122807023
562,SI266220200309225433,2,"(498,163)",7338.964912280702,"(498,162)",7189.052631578947,"(498,164)",6840.159649122808,"(498,161)",5897.17456140351,"(498,165)",5880.29298245614
563,SI266220200309225433,3,"(498,185)",14749.863157894739,"(498,123)",13029.997368421056,"(498,124)",12617.75614035088,"(498,125)",12129.889473684212,"(451,93)",12091.583333333332
564,SI266220200309225433,4,"(430,386)",10795.72631578947,"(430,385)",10580.583333333336,"(431,386)",10380.488596491225,"(429,386)",10367.420175438594,"(431,385)",10340.827192982455
565,SI266220200309225433,5,"(259,17)",7083.988596491226,"(259,18)",6662.035087719296,"(258,17)",6470.157894736843,"(258,18)",5963.992105263156,"(402,498)",5663.53245614035
566,SI266220200309225433,6,"(273,450)",7530.326315789476,"(437,466)",7497.081578947364,"(439,465)",7494.744736842105,"(274,450)",7469.293859649122,"(276,449)",7455.422807017545
567,SI266220200309225433,7,"(1,126)",13593.374561403507,"(1,119)",13517.40789473684,"(1,127)",13366.168421052636,"(1,125)",13231.274561403508,"(1,122)",13007.715789473688
568,SI266220200309225433,8,"(498,354)",7833.226315789474,"(498,353)",7806.9298245614045,"(498,352)",7339.800877192982,"(498,351)",6895.447368421053,"(498,355)",6877.091228070178
569,SI266220200309225433,9,"(250,481)",11552.988596491225,"(107,498)",11532.288596491228,"(250,482)",11369.09210526316,"(251,483)",11259.011403508775,"(251,480)",11253.8149122807
570,SI266220200309225433,10,"(112,1)",10765.84210526316,"(339,33)",10662.078070175441,"(110,1)",10616.011403508772,"(111,1)",10602.702631578948,"(113,1)",10532.533333333333
571,SI266220200309225433,11,"(287,128)",9334.777192982458,"(288,128)",9001.26754385965,"(287,129)",8501.449122807016,"(288,129)",8360.916666666666,"(287,127)",6993.8938596491225
572,SI266220200309225433,12,"(151,298)",8590.829824561406,"(54,370)",8372.809649122806,"(231,386)",8216.25350877193,"(230,386)",8153.524561403505,"(53,370)",8130.255263157895
573,SI266220200309225433,13,"(1,498)",6823.535087719296,"(1,497)",5548.514912280703,"(2,498)",5319.908771929824,"(0,498)",5202.877192982456,"(1,499)",5029.668421052631
574,SI266220200309225433,14,"(1,1)",7058.54298245614,"(1,2)",5952.209649122806,"(2,1)",5596.333333333334,"(0,1)",5401.875438596492,"(1,0)",5208.130701754386
575,SI266220200309225433,15,"(150,94)",3594.662280701754,"(149,94)",3465.372807017544,"(149,93)",3268.3763157894737,"(43,93)",3224.3517543859653,"(150,93)",3144.5464912280695
576,SI266220200309225433,0,"(498,319)",2113.4219298245616,"(498,333)",2088.8500000000004,"(498,365)",2082.4350877192983,"(498,327)",2066.7008771929814,"(498,320)",2062.05350877193
577,SI266220200309225433,1,"(498,27)",5187.446491228069,"(498,26)",4998.301754385962,"(498,28)",4972.81052631579,"(498,14)",4728.75701754386,"(498,103)",4718.007894736842
578,SI266220200309225433,2,"(498,162)",9390.943859649124,"(498,161)",8734.372807017544,"(498,163)",8569.78245614035,"(499,162)",7760.120175438597,"(498,164)",7361.609649122805
579,SI266220200309225433,3,"(498,184)",16331.642982456142,"(498,185)",14597.605263157893,"(498,94)",14446.332456140357,"(498,95)",14169.142982456142,"(498,179)",13154.590350877195
580,SI266220200309225433,4,"(352,386)",8534.825438596494,"(353,386)",8221.692105263159,"(352,385)",8107.532456140354,"(352,387)",8062.064035087718,"(352,382)",7943.6956140350885
581,SI266220200309225433,5,"(353,318)",6503.887719298247,"(353,317)",6378.57894736842,"(352,318)",6343.953508771927,"(353,319)",6338.104385964914,"(354,318)",6310.621052631581
582,SI266220200309225433,6,"(1,162)",11260.719298245614,"(440,378)",10519.301754385968,"(1,161)",10428.900877192984,"(439,378)",10306.001754385969,"(439,377)",10164.096491228072
583,SI266220200309225433,7,"(1,95)",15262.078070175441,"(1,94)",14983.078070175441,"(1,184)",14727.307894736841,"(1,183)",14160.099999999999,"(1,96)",13947.821052631582
584,SI266220200309225433,8,"(498,355)",9324.619298245612,"(498,354)",9214.18157894737,"(498,353)",8796.029824561407,"(497,355)",8561.476315789474,"(498,356)",8210.148245614037
585,SI266220200309225433,9,"(251,498)",12141.362280701753,"(252,498)",11857.144736842107,"(106,498)",11445.589473684217,"(107,498)",11314.306140350884,"(253,498)",11200.788596491228
586,SI266220200309225433,10,"(105,1)",12562.898245614033,"(104,1)",12421.222807017548,"(106,1)",12233.62807017544,"(251,32)",11952.672807017545,"(251,1)",11832.192982456141
587,SI266220200309225433,11,"(498,152)",4581.9456140350885,"(498,151)",4542.349122807018,"(497,152)",3928.762280701754,"(498,110)",3912.4912280701756,"(287,128)",3887.358771929823
588,SI266220200309225433,12,"(1,355)",8939.82894736842,"(1,354)",8587.083333333332,"(151,381)",8377.619298245612,"(152,381)",8216.057894736841,"(151,380)",8175.124561403507
589,SI266220200309225433,13,"(1,498)",7658.921929824561,"(151,498)",6418.6754385964905,"(2,498)",6280.2684210526295,"(152,498)",6213.275438596489,"(1,497)",6065.662280701754
590,SI266220200309225433,14,"(1,1)",8695.733333333334,"(1,2)",7709.1061403508775,"(215,376)",7628.073684210527,"(2,1)",7183.67456140351,"(216,376)",7103.064912280703
591,SI266220200309225433,15,"(1,152)",4298.928947368422,"(1,151)",4250.593859649123,"(240,94)",4242.570175438597,"(239,94)",4013.4728070175424,"(240,93)",3900.4991228070176
592,SI266220200309225433,0,"(498,388)",2644.0570175438597,"(498,387)",2600.8122807017553,"(498,386)",2270.0561403508764,"(498,389)",2203.2605263157893,"(497,388)",2134.71403508772
593,SI266220200309225433,1,"(498,103)",4549.847368421053,"(498,68)",4477.038596491226,"(498,67)",4396.93245614035,"(498,104)",4320.219298245613,"(498,14)",4271.054385964913
594,SI266220200309225433,2,"(498,251)",6592.814912280704,"(498,252)",6286.942982456139,"(498,250)",6158.751754385965,"(498,162)",5603.184210526317,"(499,251)",5553.347368421053
595,SI266220200309225433,3,"(498,94)",12235.619298245612,"(345,101)",12080.163157894742,"(320,110)",11781.461403508772,"(498,95)",11778.063157894743,"(344,101)",11580.110526315788
596,SI266220200309225433,4,"(278,371)",5773.233333333334,"(351,307)",5758.697368421053,"(351,306)",5718.428947368418,"(351,305)",5643.064035087718,"(351,304)",5640.845614035086
597,SI266220200309225433,5,"(352,231)",5185.726315789474,"(351,231)",5165.589473684209,"(440,319)",5152.4052631578925,"(351,232)",5140.907017543861,"(352,232)",5015.425438596489
598,SI266220200309225433,6,"(1,251)",8605.322807017543,"(1,252)",8152.599122807016,"(166,415)",7943.88421052631,"(1,250)",7882.551754385964,"(166,414)",7730.326315789476
599,SI266220200309225433,7,"(1,94)",12856.021929824557,"(1,95)",12442.207894736843,"(351,95)",11141.01315789474,"(1,96)",11109.14122807017,"(352,94)",10896.209649122808
600,SI266220200309225433,8,"(498,316)",9357.586842105262,"(498,315)",9340.715789473685,"(498,317)",8971.889473684208,"(498,314)",8674.652631578945,"(498,318)",8488.68157894737
601,SI266220200309225433,9,"(57,481)",9520.849999999999,"(57,480)",9516.954385964913,"(251,498)",9433.1649122807,"(250,498)",9396.332456140353,"(128,454)",9373.757894736838
602,SI266220200309225433,10,"(250,1)",10149.925438596492,"(251,1)",10035.473684210527,"(104,1)",9071.6649122807,"(170,20)",8545.537719298245,"(170,19)",8511.713157894741
603,SI266220200309225433,11,"(498,110)",4325.462280701755,"(498,111)",4282.770175438596,"(498,112)",3934.53947368421,"(498,109)",3757.9078947368416,"(498,152)",3740.5622807017553
604,SI266220200309225433,12,"(1,316)",9319.514912280702,"(1,315)",9235.335087719297,"(1,317)",8821.032456140354,"(1,314)",8528.024561403508,"(1,318)",8123.03596491228
605,SI266220200309225433,13,"(1,498)",6893.483333333334,"(1,287)",5908.213157894737,"(151,498)",5689.421929824561,"(1,463)",5679.005263157893,"(210,498)",5546.46403508772
606,SI266220200309225433,14,"(1,1)",7422.790350877194,"(1,2)",6745.450877192983,"(193,1)",6302.249122807018,"(194,1)",6091.190350877194,"(192,1)",6036.807894736845
607,SI266220200309225433,15,"(1,110)",4281.657017543859,"(1,109)",4061.6184210526317,"(1,111)",3809.4333333333325,"(1,151)",3689.0745614035077,"(1,152)",3637.958771929825
608,SI266220200309225433,0,"(498,339)",2397.8026315789466,"(498,340)",2327.908771929825,"(498,338)",2271.7228070175424,"(498,348)",2220.9298245614036,"(498,356)",2204.6640350877205
609,SI266220200309225433,1,"(498,84)",4690.020175438596,"(498,83)",4622.444736842106,"(498,85)",4528.438596491227,"(498,15)",4352.108771929823,"(498,498)",4351.6377192982445
610,SI266220200309225433,2,"(372,216)",8370.00614035088,"(371,216)",8198.588596491223,"(296,210)",8152.475438596495,"(312,212)",8144.018421052635,"(311,211)",8095.587719298248
611,SI266220200309225433,3,"(498,93)",14694.198245614032,"(367,181)",14243.26403508772,"(366,181)",14197.308771929824,"(498,142)",13477.330701754385,"(498,185)",13430.275438596494
612,SI266220200309225433,4,"(271,299)",8120.6473684210505,"(272,299)",8011.393859649121,"(270,299)",7975.162280701756,"(270,298)",7954.90789473684,"(271,298)",7885.012280701754
613,SI266220200309225433,5,"(351,498)",4621.993859649123,"(350,498)",4579.487719298248,"(278,498)",4494.150877192982,"(277,498)",4451.24298245614,"(439,498)",4404.18245614035
614,SI266220200309225433,6,"(369,231)",7736.116666666665,"(1,250)",7700.723684210527,"(1,251)",7512.292105263157,"(1,249)",7508.878947368419,"(368,231)",7392.91754385965
615,SI266220200309225433,7,"(138,195)",21046.236842105263,"(138,194)",20915.887719298247,"(137,195)",19469.665789473685,"(137,194)",19061.209649122808,"(139,195)",17317.992105263154
616,SI266220200309225433,8,"(498,319)",7189.32543859649,"(498,318)",7022.497368421053,"(498,320)",6612.025438596491,"(498,317)",6573.692105263155,"(498,314)",6519.394736842107
617,SI266220200309225433,9,"(251,498)",7564.814035087718,"(340,498)",7542.720175438597,"(160,498)",7541.781578947368,"(104,463)",7530.1500000000015,"(104,462)",7507.159649122808
618,SI266220200309225433,10,"(476,214)",18039.15614035088,"(475,214)",16172.589473684213,"(477,214)",16143.67807017544,"(475,212)",16051.3850877193,"(477,213)",15414.080701754388
619,SI266220200309225433,11,"(435,151)",7230.869298245613,"(436,151)",6992.969298245613,"(435,150)",6041.666666666666,"(435,152)",5759.257894736842,"(436,150)",5737.03947368421
620,SI266220200309225433,12,"(48,299)",6821.964912280702,"(47,299)",6753.918421052636,"(52,299)",6715.863157894739,"(1,319)",6709.527192982456,"(51,299)",6709.292105263157
621,SI266220200309225433,13,"(1,498)",5972.150877192984,"(150,498)",5341.85,"(151,498)",5181.209649122808,"(61,498)",5100.62807017544,"(62,498)",5045.74649122807
622,SI266220200309225433,14,"(1,210)",7010.240350877193,"(1,211)",6743.322807017543,"(1,209)",6710.468421052628,"(1,1)",6540.348245614037,"(44,219)",6112.984210526316
623,SI266220200309225433,15,"(1,143)",3867.8938596491225,"(1,110)",3807.0447368421046,"(1,142)",3788.6149122807037,"(1,144)",3722.5701754385973,"(1,111)",3670.9885964912282
624,SI266220200309225433,0,"(498,297)",1993.2587719298244,"(498,298)",1963.0780701754384,"(498,299)",1669.7236842105267,"(498,296)",1625.2447368421053,"(499,297)",1578.6000000000004
625,SI266220200309225433,1,"(498,498)",4046.4929824561395,"(498,16)",3785.275438596489,"(498,103)",3725.990350877193,"(498,15)",3724.061403508773,"(498,102)",3704.3210526315797
626,SI266220200309225433,2,"(498,163)",6831.5622807017535,"(498,162)",6460.065789473683,"(498,164)",6393.077192982455,"(498,251)",5753.899122807015,"(498,250)",5738.495614035088
627,SI266220200309225433,3,"(451,183)",10206.51315789474,"(450,183)",10125.48684210526,"(450,184)",9678.567543859645,"(451,184)",9499.785964912277,"(498,94)",9269.699122807018
628,SI266220200309225433,4,"(439,304)",7645.8070175438625,"(438,304)",7555.84561403509,"(439,305)",7548.007894736838,"(438,305)",7385.26666666667,"(438,303)",7113.1605263157835
