seq_id,print_id,tile_id,saturated,centroids
938,SI266220200309225433,10,0,"[{""x"":116.32142857142857,""y"":1.5238095238095237,""count"":84},{""x"":266.75694444444446,""y"":12.1875,""count"":144},{""x"":497.3636363636364,""y"":1.4545454545454546,""count"":11}]"
939,SI266220200309225433,11,0,[]
940,SI266220200309225433,12,0,"[{""x"":5.3076923076923075,""y"":316.1923076923077,""count"":26}]"
941,SI266220200309225433,13,0,[]
942,SI266220200309225433,14,0,[]
943,SI266220200309225433,15,0,[]
944,SI266220200309225433,0,0,[]
945,SI266220200309225433,1,0,[]
946,SI266220200309225433,2,0,[]
947,SI266220200309225433,3,2960,"[{""x"":493.0684210526316,""y"":136.8684210526316,""count"":190},{""x"":310.39130434782606,""y"":115.18840579710145,""count"":69},{""x"":385.23809523809524,""y"":163.9047619047619,""count"":21},{""x"":339.3333333333333,""y"":155.66666666666666,""count"":6}]"
948,SI266220200309225433,4,0,[]
949,SI266220200309225433,5,0,[]
950,SI266220200309225433,6,0,"[{""x"":351.94736842105266,""y"":379.7894736842105,""count"":19},{""x"":276.0,""y"":451.5,""count"":10},{""x"":439.0,""y"":467.6923076923077,""count"":13}]"
951,SI266220200309225433,7,665,"[{""x"":1.4719101123595506,""y"":141.9943820224719,""count"":178},{""x"":360.6933333333333,""y"":95.04,""count"":75},{""x"":212.72727272727272,""y"":109.81818181818181,""count"":11},{""x"":175.76190476190476,""y"":123.85714285714286,""count"":42},{""x"":437.85185185185185,""y"":179.33333333333334,""count"":27},{""x"":39.833333333333336,""y"":183.58333333333334,""count"":12}]"
952,SI266220200309225433,8,0,[]
953,SI266220200309225433,9,55,"[{""x"":261.0403225806452,""y"":449.4758064516129,""count"":124},{""x"":60.689655172413794,""y"":478.7586206896552,""count"":29},{""x"":159.75,""y"":498.25,""count"":24},{""x"":253.72727272727272,""y"":498.1818181818182,""count"":11}]"
954,SI266220200309225433,10,0,"[{""x"":156.25396825396825,""y"":6.682539682539683,""count"":63},{""x"":252.27272727272728,""y"":0.5454545454545454,""count"":11},{""x"":336.5,""y"":1.0,""count"":8},{""x"":339.5,""y"":35.0,""count"":24}]"
955,SI266220200309225433,11,0,[]
956,SI266220200309225433,12,0,"[{""x"":61.1875,""y"":370.8125,""count"":16}]"
957,SI266220200309225433,13,0,[]
958,SI266220200309225433,14,0,[]
959,SI266220200309225433,15,0,[]
960,SI266220200309225433,0,0,[]
961,SI266220200309225433,1,0,[]
962,SI266220200309225433,2,0,"[{""x"":498.0,""y"":230.0,""count"":5}]"
963,SI266220200309225433,3,3662,"[{""x"":498.09574468085106,""y"":143.32978723404256,""count"":188},{""x"":377.74311926605503,""y"":123.63302752293578,""count"":109},{""x"":315.55555555555554,""y"":114.11111111111111,""count"":9},{""x"":291.9,""y"":131.55,""count"":20},{""x"":454.8181818181818,""y"":184.45454545454547,""count"":11}]"
964,SI266220200309225433,4,0,"[{""x"":270.3636363636364,""y"":299.45454545454544,""count"":11},{""x"":434.61538461538464,""y"":301.2307692307692,""count"":13}]"
965,SI266220200309225433,5,0,[]
966,SI266220200309225433,6,0,"[{""x"":271.73333333333335,""y"":379.93333333333334,""count"":30},{""x"":434.6923076923077,""y"":379.46153846153845,""count"":26}]"
967,SI266220200309225433,7,1435,"[{""x"":17.321656050955415,""y"":143.31210191082803,""count"":314},{""x"":274.52777777777777,""y"":96.22222222222223,""count"":36},{""x"":428.671875,""y"":123.078125,""count"":64},{""x"":269.0,""y"":130.33333333333334,""count"":6},{""x"":353.8541666666667,""y"":168.35416666666666,""count"":48}]"
968,SI266220200309225433,8,0,[]
969,SI266220200309225433,9,133,"[{""x"":329.25210084033614,""y"":449.3697478991597,""count"":119},{""x"":164.0566037735849,""y"":449.8679245283019,""count"":53},{""x"":161.0909090909091,""y"":498.27272727272725,""count"":11},{""x"":259.0,""y"":498.1666666666667,""count"":12},{""x"":333.5,""y"":498.0,""count"":14}]"
970,SI266220200309225433,10,7,"[{""x"":161.0,""y"":0.7,""count"":10},{""x"":260.3181818181818,""y"":0.7272727272727273,""count"":22},{""x"":334.0,""y"":1.0,""count"":13}]"
971,SI266220200309225433,11,0,[]
972,SI266220200309225433,12,0,"[{""x"":235.0,""y"":299.0,""count"":5},{""x"":151.44444444444446,""y"":383.6666666666667,""count"":9}]"
973,SI266220200309225433,13,0,[]
974,SI266220200309225433,14,0,[]
975,SI266220200309225433,15,0,[]
976,SI266220200309225433,0,0,[]
977,SI266220200309225433,1,0,[]
978,SI266220200309225433,2,0,[]
979,SI266220200309225433,3,1750,"[{""x"":354.8348623853211,""y"":133.74617737003058,""count"":327},{""x"":483.0825396825397,""y"":141.05608465608466,""count"":945}]"
980,SI266220200309225433,4,0,[]
981,SI266220200309225433,5,0,[]
982,SI266220200309225433,6,0,"[{""x"":275.93333333333334,""y"":446.4,""count"":15},{""x"":437.8,""y"":463.6,""count"":5}]"
983,SI266220200309225433,7,462,"[{""x"":16.08109794135995,""y"":141.29569557080475,""count"":1603},{""x"":412.3937360178971,""y"":150.15659955257271,""count"":447},{""x"":369.8333333333333,""y"":109.66666666666667,""count"":6},{""x"":269.5483870967742,""y"":147.6236559139785,""count"":93}]"
984,SI266220200309225433,8,0,"[{""x"":498.0,""y"":352.0,""count"":7}]"
985,SI266220200309225433,9,32,"[{""x"":56.6875,""y"":485.125,""count"":16},{""x"":114.45454545454545,""y"":498.1212121212121,""count"":33},{""x"":168.27272727272728,""y"":498.1818181818182,""count"":11},{""x"":339.3333333333333,""y"":498.1111111111111,""count"":9}]"
986,SI266220200309225433,10,27,"[{""x"":108.1,""y"":0.6,""count"":20},{""x"":168.17073170731706,""y"":6.682926829268292,""count"":41},{""x"":338.47727272727275,""y"":19.90909090909091,""count"":44}]"
987,SI266220200309225433,11,0,[]
988,SI266220200309225433,12,0,"[{""x"":1.0,""y"":316.5,""count"":6},{""x"":1.0,""y"":352.0,""count"":5},{""x"":238.07142857142858,""y"":384.14285714285717,""count"":14}]"
989,SI266220200309225433,13,0,[]
990,SI266220200309225433,14,0,[]
991,SI266220200309225433,15,0,[]
992,SI266220200309225433,0,0,[]
993,SI266220200309225433,1,0,[]
994,SI266220200309225433,2,0,[]
995,SI266220200309225433,3,6090,"[{""x"":462.875,""y"":105.078125,""count"":64},{""x"":359.3,""y"":96.85,""count"":20},{""x"":320.6666666666667,""y"":110.66666666666667,""count"":6},{""x"":493.0578034682081,""y"":152.7398843930636,""count"":173},{""x"":327.2420382165605,""y"":148.94904458598725,""count"":157}]"
996,SI266220200309225433,4,2,"[{""x"":260.1689189189189,""y"":365.10135135135135,""count"":148},{""x"":435.0,""y"":386.0625,""count"":16}]"
997,SI266220200309225433,5,0,"[{""x"":384.5,""y"":13.0,""count"":16}]"
998,SI266220200309225433,6,0,"[{""x"":351.7142857142857,""y"":379.0,""count"":7},{""x"":274.25,""y"":448.375,""count"":8},{""x"":436.22222222222223,""y"":466.55555555555554,""count"":9}]"
999,SI266220200309225433,7,1802,"[{""x"":18.2,""y"":93.36,""count"":25},{""x"":260.45454545454544,""y"":94.63636363636364,""count"":11},{""x"":350.6666666666667,""y"":94.44444444444444,""count"":9},{""x"":407.27272727272725,""y"":93.81818181818181,""count"":11},{""x"":236.3846153846154,""y"":103.38461538461539,""count"":13},{""x"":212.0,""y"":110.71428571428571,""count"":7},{""x"":7.305418719211823,""y"":150.1231527093596,""count"":203},{""x"":40.6,""y"":152.0,""count"":5},{""x"":415.3636363636364,""y"":163.0909090909091,""count"":11},{""x"":346.5,""y"":166.0,""count"":8},{""x"":269.9130434782609,""y"":167.0,""count"":23},{""x"":434.5,""y"":182.5,""count"":6}]"
1000,SI266220200309225433,8,0,"[{""x"":498.0769230769231,""y"":353.15384615384613,""count"":13}]"
1001,SI266220200309225433,9,0,"[{""x"":160.5,""y"":252.5,""count"":12},{""x"":276.5887573964497,""y"":483.93491124260356,""count"":338},{""x"":497.2307692307692,""y"":497.7692307692308,""count"":13},{""x"":132.73758865248226,""y"":498.20567375886526,""count"":141}]"
1002,SI266220200309225433,10,73,"[{""x"":139.22962962962964,""y"":6.425925925925926,""count"":270},{""x"":275.66442953020135,""y"":1.2147651006711409,""count"":149},{""x"":497.0,""y"":2.0,""count"":21},{""x"":325.3076923076923,""y"":34.40659340659341,""count"":91}]"
1003,SI266220200309225433,11,0,[]
1004,SI266220200309225433,12,0,"[{""x"":219.71698113207546,""y"":324.64150943396226,""count"":53},{""x"":164.35135135135135,""y"":335.81081081081084,""count"":37},{""x"":0.7777777777777778,""y"":353.3333333333333,""count"":9},{""x"":53.370370370370374,""y"":370.0,""count"":27},{""x"":233.1818181818182,""y"":386.54545454545456,""count"":11}]"
1005,SI266220200309225433,13,0,"[{""x"":150.2,""y"":445.4,""count"":5},{""x"":9.724137931034482,""y"":497.9655172413793,""count"":29}]"
1006,SI266220200309225433,14,0,"[{""x"":5.16,""y"":1.32,""count"":25}]"
1007,SI266220200309225433,15,0,[]
1008,SI266220200309225433,0,0,[]
1009,SI266220200309225433,1,0,[]
1010,SI266220200309225433,2,0,"[{""x"":385.0,""y"":378.5,""count"":6}]"
1011,SI266220200309225433,3,3007,"[{""x"":330.552,""y"":131.184,""count"":250},{""x"":483.5249406175772,""y"":146.19952494061758,""count"":421}]"
1012,SI266220200309225433,4,0,"[{""x"":277.2,""y"":297.6,""count"":5},{""x"":353.9259259259259,""y"":380.962962962963,""count"":81}]"
1013,SI266220200309225433,5,0,[]
1014,SI266220200309225433,6,0,"[{""x"":438.61538461538464,""y"":379.43589743589746,""count"":39},{""x"":277.6,""y"":378.2,""count"":5},{""x"":351.925,""y"":461.875,""count"":40}]"
1015,SI266220200309225433,7,426,"[{""x"":4.952978056426332,""y"":133.20376175548589,""count"":319},{""x"":271.6142857142857,""y"":115.34285714285714,""count"":140},{""x"":427.59574468085106,""y"":102.82978723404256,""count"":94},{""x"":367.0662983425414,""y"":168.0,""count"":362},{""x"":215.94736842105263,""y"":150.12280701754386,""count"":171},{""x"":43.5,""y"":173.5,""count"":6}]"
1016,SI266220200309225433,8,0,"[{""x"":497.60526315789474,""y"":334.7631578947368,""count"":38}]"
1017,SI266220200309225433,9,67,"[{""x"":167.34375,""y"":446.5625,""count"":32},{""x"":337.5151515151515,""y"":446.8484848484849,""count"":33},{""x"":101.02777777777777,""y"":493.60555555555555,""count"":180},{""x"":268.2608695652174,""y"":496.8478260869565,""count"":92},{""x"":497.57142857142856,""y"":498.14285714285717,""count"":7}]"
1018,SI266220200309225433,10,64,"[{""x"":120.38333333333334,""y"":2.0,""count"":120},{""x"":262.3862068965517,""y"":16.19655172413793,""count"":290},{""x"":497.35714285714283,""y"":1.6428571428571428,""count"":14}]"
1019,SI266220200309225433,11,0,[]
1020,SI266220200309225433,12,0,"[{""x"":185.8,""y"":297.4,""count"":5},{""x"":0.9375,""y"":336.5625,""count"":16},{""x"":152.35294117647058,""y"":378.1764705882353,""count"":51}]"
1021,SI266220200309225433,13,0,"[{""x"":1.0,""y"":498.0,""count"":5},{""x"":150.8,""y"":497.6,""count"":5}]"
1022,SI266220200309225433,14,0,"[{""x"":1.3,""y"":1.3,""count"":10},{""x"":188.5,""y"":204.2,""count"":10}]"
1023,SI266220200309225433,15,0,[]
1024,SI266220200309225433,0,0,[]
1025,SI266220200309225433,1,0,[]
1026,SI266220200309225433,2,0,[]
1027,SI266220200309225433,3,2703,"[{""x"":479.35593220338984,""y"":96.08474576271186,""count"":59},{""x"":315.03846153846155,""y"":116.21794871794872,""count"":78},{""x"":332.22222222222223,""y"":154.44444444444446,""count"":18},{""x"":498.2903225806452,""y"":169.70967741935485,""count"":62},{""x"":375.4117647058824,""y"":165.52941176470588,""count"":17}]"
1028,SI266220200309225433,4,0,"[{""x"":351.3333333333333,""y"":300.8333333333333,""count"":6}]"
1029,SI266220200309225433,5,0,[]
1030,SI266220200309225433,6,0,"[{""x"":351.6666666666667,""y"":380.44444444444446,""count"":9},{""x"":166.61111111111111,""y"":414.6111111111111,""count"":18}]"
1031,SI266220200309225433,7,395,"[{""x"":28.0,""y"":90.0,""count"":7},{""x"":0.7333333333333333,""y"":97.96666666666667,""count"":30},{""x"":355.92,""y"":95.96,""count"":50},{""x"":238.8,""y"":101.6,""count"":5},{""x"":170.7962962962963,""y"":128.14814814814815,""count"":54},{""x"":277.27272727272725,""y"":150.9090909090909,""count"":11},{""x"":0.6428571428571429,""y"":169.96428571428572,""count"":56},{""x"":40.92307692307692,""y"":181.23076923076923,""count"":13},{""x"":424.75,""y"":183.1875,""count"":16}]"
1032,SI266220200309225433,8,0,"[{""x"":497.42857142857144,""y"":315.5,""count"":14},{""x"":449.1111111111111,""y"":334.6666666666667,""count"":9}]"
1033,SI266220200309225433,9,123,"[{""x"":253.8095238095238,""y"":453.1111111111111,""count"":63},{""x"":127.71428571428571,""y"":454.0,""count"":7},{""x"":104.18181818181819,""y"":462.1818181818182,""count"":11},{""x"":66.34426229508196,""y"":479.1639344262295,""count"":61},{""x"":167.66666666666666,""y"":498.0833333333333,""count"":12},{""x"":251.83333333333334,""y"":498.25,""count"":12},{""x"":104.6,""y"":498.2,""count"":5},{""x"":339.22222222222223,""y"":498.44444444444446,""count"":9}]"
1034,SI266220200309225433,10,0,"[{""x"":105.0,""y"":0.625,""count"":8},{""x"":167.86206896551724,""y"":9.689655172413794,""count"":29},{""x"":251.625,""y"":0.625,""count"":8},{""x"":338.54545454545456,""y"":0.6363636363636364,""count"":11},{""x"":340.22222222222223,""y"":35.333333333333336,""count"":9}]"
1035,SI266220200309225433,11,0,[]
1036,SI266220200309225433,12,0,"[{""x"":1.0,""y"":317.5,""count"":10}]"
1037,SI266220200309225433,13,0,[]
1038,SI266220200309225433,14,0,[]
1039,SI266220200309225433,15,0,[]
1040,SI266220200309225433,0,0,[]
1041,SI266220200309225433,1,0,[]
1042,SI266220200309225433,2,0,"[{""x"":377.64285714285717,""y"":163.53571428571428,""count"":28},{""x"":497.9504950495049,""y"":228.86138613861385,""count"":101},{""x"":321.1666666666667,""y"":180.16666666666666,""count"":6},{""x"":382.0,""y"":201.33333333333334,""count"":18},{""x"":451.55,""y"":230.3,""count"":20},{""x"":498.0,""y"":386.2,""count"":5}]"
1043,SI266220200309225433,3,8395,"[{""x"":357.33088235294116,""y"":123.21323529411765,""count"":136},{""x"":466.0357142857143,""y"":95.17857142857143,""count"":56},{""x"":340.14285714285717,""y"":155.71428571428572,""count"":7},{""x"":498.0,""y"":181.35294117647058,""count"":17}]"
1044,SI266220200309225433,4,0,[]
1045,SI266220200309225433,5,0,[]
1046,SI266220200309225433,6,0,"[{""x"":1.0,""y"":164.0,""count"":5},{""x"":2.8214285714285716,""y"":236.54464285714286,""count"":112}]"
1047,SI266220200309225433,7,3693,"[{""x"":36.82539682539682,""y"":138.13492063492063,""count"":126},{""x"":438.7142857142857,""y"":94.5,""count"":14},{""x"":269.8181818181818,""y"":94.63636363636364,""count"":11},{""x"":385.125,""y"":106.125,""count"":8},{""x"":411.6666666666667,""y"":110.44444444444444,""count"":18},{""x"":213.8,""y"":121.4,""count"":5},{""x"":276.8666666666667,""y"":150.86666666666667,""count"":15},{""x"":362.3,""y"":177.25,""count"":20},{""x"":440.125,""y"":174.25,""count"":8},{""x"":1.1904761904761905,""y"":181.28571428571428,""count"":21},{""x"":415.0,""y"":176.375,""count"":8}]"
1048,SI266220200309225433,8,0,[]
1049,SI266220200309225433,9,78,"[{""x"":326.45454545454544,""y"":446.45454545454544,""count"":55},{""x"":148.34883720930233,""y"":450.4186046511628,""count"":43},{""x"":160.72727272727272,""y"":498.1818181818182,""count"":11},{""x"":324.6333333333333,""y"":498.1333333333333,""count"":30}]"
1050,SI266220200309225433,10,0,"[{""x"":318.3333333333333,""y"":0.9090909090909091,""count"":33}]"
1051,SI266220200309225433,11,0,[]
1052,SI266220200309225433,12,0,[]
1053,SI266220200309225433,13,0,[]
1054,SI266220200309225433,14,0,[]
1055,SI266220200309225433,15,0,[]
1056,SI266220200309225433,0,0,[]
1057,SI266220200309225433,1,0,[]
1058,SI266220200309225433,2,0,[]
1059,SI266220200309225433,3,1600,"[{""x"":357.68595041322317,""y"":120.09917355371901,""count"":121},{""x"":477.909604519774,""y"":124.33898305084746,""count"":177},{""x"":284.125,""y"":124.375,""count"":32},{""x"":451.1875,""y"":181.5,""count"":16}]"
1060,SI266220200309225433,4,0,"[{""x"":438.57142857142856,""y"":300.85714285714283,""count"":7}]"
1061,SI266220200309225433,5,0,[]
1062,SI266220200309225433,6,0,"[{""x"":437.7142857142857,""y"":380.0,""count"":7}]"
1063,SI266220200309225433,7,414,"[{""x"":18.0,""y"":143.64068692206078,""count"":757},{""x"":270.8666666666667,""y"":101.5,""count"":30},{""x"":422.53941908713693,""y"":146.5186721991701,""count"":241},{""x"":270.85714285714283,""y"":146.53061224489795,""count"":49}]"
1064,SI266220200309225433,8,0,"[{""x"":498.0,""y"":351.5,""count"":6}]"
1065,SI266220200309225433,9,61,"[{""x"":268.2857142857143,""y"":272.0,""count"":7},{""x"":338.32608695652175,""y"":453.5217391304348,""count"":46},{""x"":166.78947368421052,""y"":450.63157894736844,""count"":19},{""x"":116.13793103448276,""y"":498.17241379310343,""count"":29}]"
1066,SI266220200309225433,10,0,"[{""x"":113.20588235294117,""y"":0.6764705882352942,""count"":34},{""x"":339.2,""y"":0.6,""count"":5},{""x"":250.375,""y"":34.0,""count"":8}]"
1067,SI266220200309225433,11,0,"[{""x"":325.5,""y"":174.0,""count"":6}]"
1068,SI266220200309225433,12,0,"[{""x"":1.0,""y"":353.0,""count"":5},{""x"":150.2,""y"":386.6,""count"":5}]"
1069,SI266220200309225433,13,0,[]
1070,SI266220200309225433,14,0,[]
1071,SI266220200309225433,15,0,[]
1072,SI266220200309225433,0,0,[]
1073,SI266220200309225433,1,0,[]
1074,SI266220200309225433,2,0,[]
1075,SI266220200309225433,3,1470,"[{""x"":352.6698113207547,""y"":126.11635220125787,""count"":318},{""x"":497.89473684210526,""y"":97.57894736842105,""count"":19},{""x"":479.7643784786642,""y"":153.38589981447123,""count"":539},{""x"":288.7551020408163,""y"":125.9795918367347,""count"":49}]"
1076,SI266220200309225433,4,0,"[{""x"":272.64912280701753,""y"":367.94736842105266,""count"":57},{""x"":433.2291666666667,""y"":384.8541666666667,""count"":48}]"
1077,SI266220200309225433,5,0,[]
1078,SI266220200309225433,6,0,"[{""x"":437.25,""y"":465.375,""count"":8}]"
1079,SI266220200309225433,7,509,"[{""x"":361.0508474576271,""y"":96.27118644067797,""count"":59},{""x"":14.219873150105709,""y"":141.08879492600423,""count"":473},{""x"":411.3125,""y"":109.6875,""count"":16},{""x"":272.0487804878049,""y"":157.34146341463415,""count"":41},{""x"":361.375,""y"":173.5,""count"":8},{""x"":427.9230769230769,""y"":178.92307692307693,""count"":13}]"
1080,SI266220200309225433,8,0,"[{""x"":498.14285714285717,""y"":353.07142857142856,""count"":14}]"
1081,SI266220200309225433,9,0,"[{""x"":252.27272727272728,""y"":447.22727272727275,""count"":22},{""x"":55.6,""y"":477.8,""count"":5},{""x"":142.38666666666666,""y"":498.1333333333333,""count"":75}]"
